PlayerId;Team;NTC;NMC;ELC;UFA;Scholarship;Average Salary;Major 2024;Major 2025;Major 2026;Major 2027;Major 2028;Major 2029;Major 2030;Major 2031;Major 2032;Major 2033;Major 2034;Major 2035;Major 2036;Major 2037;Minor 2024;Minor 2025;Minor 2026;Minor 2027;Minor 2028;Minor 2029;Minor 2030;Minor 2031;Minor 2032;Minor 2033;Minor 2034;Minor 2035;Minor 2036;Minor 2037
21;40;No;No;No;No;-;42375;42375;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;42375;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
23;7;No;No;No;Yes;-;9550000;9550000;9550000;9550000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;9550000;9550000;9550000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25;6;No;No;No;Yes;-;6600000;6600000;6600000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6600000;6600000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
26;25;No;No;No;Yes;-;4850000;4850000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
27;18;No;No;No;Yes;-;4910000;4910000;4910000;4910000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
29;37;No;No;No;No;-;147619;147619;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;147619;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
33;34;No;No;No;No;-;42375;42375;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;42375;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
34;22;No;No;No;Yes;-;6070000;6070000;6070000;6070000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6070000;6070000;6070000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
35;19;No;No;Yes;No;-;845500;845500;845500;845500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;77000;77000;77000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
36;57;No;No;No;No;-;78000;78000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10878;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
38;22;No;No;No;Yes;-;6040000;6040000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6040000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
41;22;No;No;No;Yes;-;10640000;10640000;10640000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10640000;10640000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
42;9;No;No;Yes;No;-;775000;775000;775000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;70500;70500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
46;22;No;No;No;Yes;-;1490000;1490000;1490000;1490000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;155000;155000;155000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
47;1;No;No;Yes;No;-;926250;926250;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;84500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
50;19;No;No;No;Yes;-;1750000;1750000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
52;32;No;No;No;No;-;99000;99000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;14850;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
53;20;No;No;No;Yes;-;6050000;6050000;6050000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6050000;6050000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
54;26;No;No;No;Yes;-;5000000;5000000;5000000;5000000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
55;3;No;No;No;Yes;-;6040000;6040000;6040000;6040000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6040000;6040000;6040000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
56;18;No;No;No;Yes;-;9880000;9880000;9880000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;9880000;9880000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
57;31;No;No;No;Yes;-;8770000;8770000;8770000;8770000;8770000;8770000;-1;-1;-1;-1;-1;-1;-1;-1;-1;8770000;8770000;8770000;8770000;8770000;-1;-1;-1;-1;-1;-1;-1;-1;-1
61;1;No;No;No;Yes;-;5580000;5580000;5580000;5580000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5580000;5580000;5580000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
63;10;No;No;No;Yes;-;7380000;7380000;7380000;7380000;7380000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7380000;7380000;7380000;7380000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
66;62;No;No;No;No;-;90000;90000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;12600;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
67;35;No;No;No;No;-;155000;155000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;155000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
68;52;No;No;No;No;-;87000;87000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;12180;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
70;4;No;No;No;Yes;-;6810000;6810000;6810000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6810000;6810000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
71;16;No;No;No;Yes;-;9350000;9350000;9350000;9350000;9350000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;9350000;9350000;9350000;9350000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
72;0;No;No;No;Yes;-;7710000;7710000;7710000;7710000;7710000;7710000;-1;-1;-1;-1;-1;-1;-1;-1;-1;7710000;7710000;7710000;7710000;7710000;-1;-1;-1;-1;-1;-1;-1;-1;-1
74;46;No;No;No;No;-;42375;42375;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;42375;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
76;35;No;No;No;No;-;99000;99000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;13860;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
77;40;No;No;No;No;-;125000;125000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;17402;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
79;63;No;No;No;No;-;186947;186947;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;186947;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
80;27;No;No;No;No;-;1120000;1120000;1120000;1120000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;460810;460810;460810;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
85;9;No;No;No;Yes;-;5000000;5000000;5000000;5000000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
86;31;No;No;No;Yes;-;6340000;6340000;6340000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6340000;6340000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
88;1;No;No;No;Yes;-;9230000;9230000;9230000;9230000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;9230000;9230000;9230000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
89;12;No;No;No;Yes;-;2500000;2500000;2500000;2500000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
90;33;No;No;No;No;-;190859;190859;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;190859;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
92;9;No;No;Yes;No;-;843837;843837;843837;843837;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;77000;77000;77000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
93;27;No;No;No;No;-;1120000;1120000;1120000;1120000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;460810;460810;460810;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
94;16;No;No;No;Yes;-;5000000;5000000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
96;27;No;No;No;Yes;-;4390000;4390000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
97;27;No;No;Yes;No;-;780662;780662;780662;780662;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;71000;71000;71000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
98;0;No;No;No;Yes;-;8690000;8690000;8690000;8690000;8690000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;8690000;8690000;8690000;8690000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
99;27;No;No;No;No;-;1120000;1120000;1120000;1120000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;460810;460810;460810;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
101;22;No;No;No;No;-;5770000;5770000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5770000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
102;1;No;No;No;No;-;5970000;5970000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5970000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
103;58;No;No;No;No;-;105319;105319;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;105319;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
105;27;No;No;No;No;-;1120000;1120000;1120000;1120000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;460810;460810;460810;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
106;17;No;No;Yes;No;-;775000;775000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;70500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
108;1;No;No;No;No;-;1120000;1120000;1120000;1120000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;460810;460810;460810;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
109;0;No;No;No;Yes;-;5890000;5890000;5890000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5890000;5890000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
112;20;No;No;No;Yes;-;6330000;6330000;6330000;6330000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6330000;6330000;6330000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
114;57;No;No;No;No;-;86500;86500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10380;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
115;11;No;No;No;Yes;-;6470000;6470000;6470000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6470000;6470000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
116;1;No;No;Yes;No;-;834812;834812;834812;834812;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;76000;76000;76000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
117;8;No;No;No;Yes;-;7270000;7270000;7270000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7270000;7270000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
118;9;No;Yes;No;Yes;-;6500000;6500000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
119;7;No;No;No;Yes;-;9980000;9980000;9980000;9980000;9980000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;9980000;9980000;9980000;9980000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
123;10;No;No;No;Yes;-;6190000;6190000;6190000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6190000;6190000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
124;17;No;No;No;Yes;-;1800000;1800000;1800000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1800000;1800000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
125;10;No;No;No;Yes;-;6640000;6640000;6640000;6640000;6640000;6640000;-1;-1;-1;-1;-1;-1;-1;-1;-1;6640000;6640000;6640000;6640000;6640000;-1;-1;-1;-1;-1;-1;-1;-1;-1
126;51;No;No;No;No;-;91000;91000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;14544;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
127;16;No;No;No;Yes;-;5860000;5860000;5860000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5860000;5860000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
133;16;No;No;Yes;No;-;1120000;1120000;1120000;1120000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;460810;460810;460810;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
134;19;No;No;No;Yes;-;5660000;5660000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5660000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
135;27;No;No;No;Yes;-;5420000;5420000;5420000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5420000;5420000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
139;16;No;No;No;Yes;-;6110000;6110000;6110000;6110000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6110000;6110000;6110000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
140;26;No;No;No;Yes;-;6700000;6700000;6700000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6700000;6700000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
141;4;No;No;No;Yes;-;6470000;6470000;6470000;6470000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6470000;6470000;6470000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
143;6;No;No;No;Yes;-;12120000;12120000;12120000;12120000;12120000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;12120000;12120000;12120000;12120000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
144;19;No;No;No;Yes;-;6520000;6520000;6520000;6520000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6520000;6520000;6520000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
145;8;No;No;No;Yes;-;5010000;5010000;5010000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5010000;5010000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
147;17;No;No;No;Yes;-;6900000;6900000;6900000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6900000;6900000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
150;19;No;No;No;Yes;-;2000000;2000000;2000000;2000000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
151;12;No;No;No;Yes;-;2750000;2750000;2750000;2750000;2750000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
152;12;No;No;No;Yes;-;6300000;6300000;6300000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6300000;6300000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
156;29;No;No;No;Yes;-;7460000;7460000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7460000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
157;21;No;No;No;No;-;5400000;5400000;5400000;5400000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5400000;5400000;5400000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
158;62;No;No;No;No;-;90000;90000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;13500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
159;9;No;No;No;Yes;-;6500000;6500000;6500000;6500000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
161;19;No;No;No;No;-;1120000;1120000;1120000;1120000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;460810;460810;460810;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
163;11;No;No;No;Yes;-;2450000;2450000;2450000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
164;1;No;No;Yes;No;-;775000;775000;775000;775000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;70500;70500;70500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
165;37;No;No;No;No;-;115000;115000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;115000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
170;12;No;No;No;Yes;-;2000000;2000000;2000000;2000000;2000000;2000000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
174;20;No;No;No;Yes;-;4870000;4870000;4870000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
175;57;No;No;No;No;-;71500;71500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;9295;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
176;38;No;No;No;No;-;140000;140000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;140000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
178;0;No;No;Yes;No;-;775000;775000;775000;775000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;70500;70500;70500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
181;19;No;No;Yes;No;-;1120000;1120000;1120000;1120000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;460810;460810;460810;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
182;36;No;No;No;No;-;140000;140000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;140000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
183;27;No;No;No;Yes;-;6320000;6320000;6320000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6320000;6320000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
188;27;No;No;No;Yes;-;5710000;5710000;5710000;5710000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5710000;5710000;5710000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
193;45;No;No;No;No;-;146992;146992;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;146992;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
195;18;No;No;No;No;-;5730000;5730000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5730000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
197;51;No;No;No;No;-;86000;86000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;11154;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
198;9;No;No;Yes;No;-;1120000;1120000;1120000;1120000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;460810;460810;460810;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
203;12;No;No;No;Yes;-;2500000;2500000;2500000;2500000;2500000;2500000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
204;19;No;No;No;Yes;-;5000000;5000000;5000000;5000000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
205;19;No;No;No;No;-;2250000;2250000;2250000;2250000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
206;27;No;No;No;Yes;-;6260000;6260000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6260000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
208;17;No;No;No;Yes;-;1180000;1180000;1180000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1180000;1180000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
214;26;No;No;No;Yes;-;4500000;4500000;4500000;4500000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
215;20;No;No;No;Yes;-;5010000;5010000;5010000;5010000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5010000;5010000;5010000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
216;18;No;No;No;Yes;-;4710000;4710000;4710000;4710000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
217;26;No;No;No;Yes;-;7160000;7160000;7160000;7160000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7160000;7160000;7160000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
218;25;No;No;No;Yes;-;2000000;2000000;2000000;2000000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
220;21;No;No;No;Yes;-;4700000;4700000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;4700000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
